kathleen	roachford	43	5	1989-06-30
lay your love on me	roachford	36	6	1994-06-17
naked without you	roachford	53	2	1998-07-10
only to be with you	roachford	21	7	1994-03-18
the way i feel	roachford	20	4	1997-10-10
this generation	roachford	38	4	1994-08-19
the end	roadrunner united	96	1	2005-11-18
christmas kids	roar	58	1	2023-03-24
in command	rob 'n raz	87	1	1994-03-04
got to get ft leila k	rob 'n' raz featuring leila k	8	14	1989-11-24
rok the nation ft leila k	rob 'n' raz featuring leila k	41	3	1990-03-16
turn it out (go base)	rob base	88	2	1990-02-16
get on the dance floor	rob base and dj e-z rock	14	7	1989-01-13
it takes two	rob base and dj e-z rock	24	10	1988-04-15
joy and pain	rob base and dj e-z rock	47	3	1989-04-21
clubbed to death	rob dougan	24	3	2002-07-05
furious angels	rob dougan	62	1	1998-04-03
lonely no mo	rob thomas	11	11	2005-05-27
this is how a heart baks	rob thomas	67	1	2005-09-30
burning	rob tissera	84	1	2002-12-20
kick up the volume	rob tissera	84	1	1996-11-29
feel the drums	rob tissera & guyver	81	1	2005-04-15
the volution / bitch	rob tissera/dark by design	99	1	2004-10-01
stay	rob tissera/vinylgroover/red	61	2	2004-07-09
dragula	rob zombie	44	2	1998-01-02
special	robbie craig	77	1	1995-07-07
pour the milk	robbie doherty & keees	44	16	2020-03-27
c'est la vie	robbie nevil	3	13	1986-12-05
dominoes	robbie nevil	26	12	1987-03-20
wot's it to ya	robbie nevil	43	8	1987-07-10
first the groove	robbie rivera	79	1	1999-11-12
the ultimate disco groove	robbie rivera	87	1	1998-12-18
sex	robbie rivera ft billy paul w	55	2	2002-10-11
super drum	robbie rivera ft dj disciple	85	1	2002-04-19
lax	robbie rivera pts invasion	91	1	1999-03-05
funk-a-tron (drop that funk)	robbie rivera's grooves	97	1	2003-05-23
bang	robbie rivera/rhythm bangers	13	8	2000-09-01
fallen angel	robbie robertson	95	2	1988-10-07
somewhe down the crazy river	robbie robertson	15	11	1988-07-15
advertising space	robbie williams	8	11	2005-12-23
angels	robbie williams	4	68	1997-12-12
bodies	robbie williams	2	13	2009-01-02
candy	robbie williams	1	24	2012-11-09
come undone	robbie williams	4	14	2003-04-25
diffent	robbie williams	64	2	2012-12-14
eternity / the road to mandalay	robbie williams	1	22	2001-07-20
fedom	robbie williams	2	15	1996-08-09
feel	robbie williams	4	17	2002-12-13
go gentle	robbie williams	10	9	2013-11-22
lazy days	robbie williams	8	9	1997-07-25
let love be your energy	robbie williams	10	16	2001-04-20
let me entertain you	robbie williams	3	14	1998-03-27
love my life	robbie williams	22	14	2016-11-11
lovelight	robbie williams	8	9	2006-11-17
millennium	robbie williams	1	32	1998-01-02
misunderstood	robbie williams	8	9	2004-01-02
morning sun	robbie williams	45	4	2010-03-19
no gts / antmusic	robbie williams	4	19	1998-01-02
old befo i die	robbie williams	2	13	1997-04-25
party like a russian	robbie williams	68	1	2016-10-07
radio	robbie williams	1	8	2004-10-15
rock dj	robbie williams	1	24	2000-08-11
rudebox	robbie williams	4	11	2006-09-08
sexed up	robbie williams	10	9	2003-11-14
she's the one / it's only us	robbie williams	1	21	1999-01-01
shine my shoes	robbie williams	89	1	2013-11-22
sin sin sin	robbie williams	22	7	2006-06-02
something beautiful	robbie williams	3	8	2003-08-08
south of the border	robbie williams	14	6	1997-09-26
strong	robbie williams	4	11	1999-03-26
supme	robbie williams	4	13	2000-12-22
tripping	robbie williams	2	17	2005-10-14
you know me	robbie williams	6	19	2009-01-02
shame	robbie williams & gary barlow	2	14	2010-01-01
i wan'na be like you	robbie williams ft olly murs	78	3	2013-11-29
kids	robbie williams/kylie minogue	2	20	2000-10-20
somethin' stupid	robbie williams/nicole kidman	1	12	2001-12-21
she's madonna	robbie williams/pet shop boys	16	3	2007-03-16
ach out i'll be the	robe	83	5	1988-07-15
right next door	robert cray band	50	5	1987-06-12
smile	robert downey jr	68	1	1993-01-29
i may never pass this way again	robert earl	14	13	1958-04-25
mo than ever (come prima)	robert earl	26	14	1958-10-24
the wonderful sect of love	robert earl	17	11	1959-02-13
wait	robert howard and kym mazelle	7	10	1989-01-13
if you don't want my love	robert john	42	5	1968-07-19
sad eyes	robert john	31	8	1979-10-19
everlasting love	robert knight	40	2	1968-01-19
everlasting love	robert knight	19	8	1974-03-08
love on a mountain top	robert knight	10	16	1973-11-23
the face of dorian gray	robert marlow	93	2	1983-08-12
childn	robert miles	2	21	1996-01-19
fable	robert miles	7	14	1996-06-07
one & one	robert miles feat maria nayler	3	19	1996-11-15
fedom	robert miles ft kathy sledge	15	5	1997-11-28
paths	robert miles ft nina miranda	74	1	2001-07-27
i'll be your friend	robert owens	25	5	1991-12-06
addicted to love	robert palmer	5	16	1986-05-02
bad case of lovin' you (doctor doctor)	robert palmer	61	2	1979-07-06
bad case of loving you (doctor doctor)	robert palmer	80	3	1989-11-17
change his ways	robert palmer	28	7	1989-05-12
dams to member	robert palmer	68	1	1991-06-14
discipline of love	robert palmer	95	1	1985-10-25
discipline of love	robert palmer	68	2	1986-10-31
every kinda people	robert palmer	53	4	1978-05-19
every kinda people	robert palmer	43	3	1992-03-06
girl u want	robert palmer	57	3	1994-07-08
i didn't mean to turn you on	robert palmer	9	9	1986-07-18
it could happen to you	robert palmer	71	2	1989-08-25
johnny and mary	robert palmer	44	8	1980-09-05
know by now	robert palmer	25	5	1994-09-02
looking for clues	robert palmer	33	9	1980-11-21
mercy mercy me / i want you	robert palmer	9	9	1991-01-04
riptide	robert palmer	85	2	1986-01-17
she makes my day	robert palmer	6	13	1988-10-14
simply irsistible	robert palmer	44	4	1988-06-10
some guys have all the luck	robert palmer	16	8	1982-02-12
spect yourself	robert palmer	45	2	1995-10-13
sweet lies	robert palmer	58	4	1988-03-18
true love	robert palmer	87	1	1999-04-09
witchcraft	robert palmer	50	3	1992-10-16
you a in my system	robert palmer	53	6	1983-03-25
you blow me away	robert palmer	38	4	1994-12-23
you can have it (take my heart)	robert palmer	66	5	1983-06-03
i'll be your baby tonight	robert palmer and ub40	6	10	1990-11-02
bafootin'	robert parker	24	8	1966-08-05
bafootin'	robert parker	90	3	1987-08-28
29 palms	robert plant	21	5	1993-05-07
big log	robert plant	11	10	1983-07-15
burning down one side	robert plant	73	1	1982-10-08
heaven knows	robert plant	33	5	1988-01-29
hurting kind (i've got my eyes on you)	robert plant	45	3	1990-04-27
i believe	robert plant	64	2	1993-07-02
if i we a carpenter	robert plant	63	3	1993-01-01
in the mood	robert plant	81	2	1983-12-02
last time i saw her	robert plant	84	1	2003-04-04
little by little	robert plant	83	2	1985-08-30
pink and black	robert plant	95	2	1985-05-17
ship of fools	robert plant	76	2	1988-09-16
tall cool one	robert plant	87	1	1988-04-29
your ma said you cried in your sleep last night	robert plant	90	1	1990-07-06
shine it all around	robert plant/strange sensation	32	3	2005-05-06
got none	robert post	43	2	2005-09-02
hold me tight	robert white	97	1	1985-05-03
i'm a believer	robert wyatt	29	5	1974-09-27
shipbuilding	robert wyatt	35	6	1983-05-06
wind of change	robert wyatt and the swapo singers	86	2	1985-11-01
back together again	roberta flack	89	1	1994-02-25
don't make me wait too long	roberta flack	44	7	1980-08-29
feel like makin' love	roberta flack	34	7	1974-08-23
killing me softly with his song	roberta flack	6	14	1973-02-16
the first time ever i saw your face	roberta flack	14	19	1972-05-26
uh-uh ooh ooh look out (he it comes)	roberta flack	72	3	1989-07-21
back together again	roberta flack and donny hathaway	3	11	1980-05-16
the closer i get to you	roberta flack and donny hathaway	42	4	1978-05-05
whe is the love	roberta flack and donny hathaway	29	7	1972-08-04
zodiacs	roberta kelly	44	3	1978-01-20
joys	roberto surace	90	3	2019-10-25
first time	robin beck	1	15	1988-01-01
save up all your tears	robin beck	84	2	1989-03-10
heartline	robin george	68	5	1985-04-12
another lonely night in new york	robin gibb	71	4	1984-01-27
august october	robin gibb	45	3	1970-02-06
how old a you	robin gibb	93	2	1983-11-18
juliet	robin gibb	94	3	1983-05-20
please	robin gibb	23	4	2003-01-31
saved by the bell	robin gibb	2	17	1969-07-11
susie darlin'	robin luke	23	6	1958-10-17
back it up	robin s	43	2	1994-11-04
i want to thank you	robin s	48	3	1994-03-18
it must be love	robin s	37	2	1997-07-11
luv 4 luv	robin s	11	8	1993-07-30
show me love	robin s	6	25	1993-01-15
what i do best	robin s	43	2	1993-12-03
my sistance is low	robin sarstedt	3	9	1976-05-07
headlights	robin schulz ft ilsey	96	1	2015-04-24
sugar	robin schulz ft yates	21	34	2015-10-16
sun goes down	robin schulz/jasmine thompson	94	1	2015-06-19
you	robin stjernberg	72	1	2013-05-31
lost without u	robin thicke	11	9	2007-06-22
magic	robin thicke	95	1	2008-10-24
give it 2 u	robin thicke/kendrick lamar	15	12	2013-09-06
blurd lines	robin thicke/ti/pharrell	1	63	2013-06-07
do da doo (mixes)	robotman	86	2	1994-08-19
i believe / up on the roof	robson & jerome	1	20	1995-11-10
unchained melody / white cliffs of dover	robson & jerome	1	25	1995-05-19
what becomes of the broken hearted	robson & jerome	1	18	1996-11-08
be mine	robyn	10	13	2008-01-11
call your girlfriend	robyn	55	4	2011-07-29
dancing on my own	robyn	8	9	2010-06-25
do you ally want me	robyn	20	4	1998-05-29
do you know (what it takes)	robyn	26	4	1997-08-15
do you know what it takes	robyn	83	1	1996-11-15
handle me	robyn	17	11	2007-11-02
hang with me	robyn	54	1	2010-09-24
konichiwa bitches	robyn	98	1	2007-08-10
missing u	robyn	87	1	2018-08-10
show me love	robyn	8	6	1998-03-06
who's that girl	robyn	26	5	2008-04-25
you've got that somethin'	robyn	54	2	1996-07-19
with every heartbeat	robyn with kleerup	1	28	2007-08-10
cheryl	roc	76	1	1997-04-18
never (past tense)	roc project ft tina arena	42	2	2003-04-11
paradiso rush	rocco & heist	98	1	2001-03-16
my magic man	rochelle	27	6	1986-01-31
perfect moment	rochelle	97	1	1999-08-06
suffer! (the consequences)	rochelle fleming	86	1	1995-08-25
sailing	rock against repatriation	89	1	1990-03-02
smoke on the water	rock aid armenia	39	6	1989-12-08
member	rock candy	32	6	1971-09-10
i didn't know i loved you (till i saw you rock and roll)	rock goddess	57	3	1984-03-23
my angel	rock goddess	64	3	1983-02-25
uprock	the rock steady crew	64	6	1984-04-27
the harder they come ft donnie calvin	rocker's revenge featuring donnie calvin	30	7	1983-01-28
walking on sunshine ft donnie calvin	rocker's revenge featuring donnie calvin	4	14	1982-08-13
we a the boys	rockers	81	3	1983-12-16
push push	rockers hi-fi	79	2	1995-05-05
what a life!	rockers hi-fi	85	1	1995-02-03
bak it up	rocket from the crypt	90	1	1998-11-13
born in 69	rocket from the crypt	68	2	1996-01-26
lipstick	rocket from the crypt	64	1	1998-08-28
on a rope	rocket from the crypt	12	4	1996-09-13
young livers	rocket from the crypt	67	1	1996-04-12
being followed	rocket science	85	1	2003-07-18
christmas morning	rockford	91	2	2004-12-10
you sexy dancer	rockford files	34	4	1995-03-10
he's in town	rockin' berries	3	13	1964-10-16
i didn't mean to hurt you	rockin' berries	43	1	1964-10-02
poor man's son	rockin' berries	5	11	1965-05-14
the water is over my head	rockin' berries	43	2	1966-01-07
what in the world's come over you	rockin' berries	23	7	1965-01-22
you' my girl	rockin' berries	40	7	1965-08-27
my toot toot	rockin' sidney	91	3	1985-07-05
stronger together	rockmelons	80	1	1994-07-08
that word (l.o.v.e)	rockmelons	90	2	1994-09-30
let's dance ft mike ad	rockolas featuring mike read	91	2	1983-01-14
(hey you) the rocksteady cw	rocksteady crew	6	13	1983-09-30
(obscene) phone caller	rockwell	79	2	1984-04-06
somebody's watching me	rockwell	6	15	1984-02-03
taxman	rockwell	88	3	1984-08-17
tid of toein' the line	rocky burnette	58	7	1979-11-16
clap your hands	rocky sharpe and the replays	54	3	1982-08-06
if you wanna be happy	rocky sharpe and the replays	46	7	1983-02-11
imagination	rocky sharpe and the replays	39	6	1979-03-23
love will make you fail in school	rocky sharpe and the replays	60	4	1979-08-24
martian hop	rocky sharpe and the replays	55	4	1980-02-08
rama lama ding dong	rocky sharpe and the replays	17	10	1978-12-15
shout! shout! (knock yourself out)	rocky sharpe and the replays	19	9	1982-04-16
italo house mix	rococo	54	5	1989-12-15
titti al mondo (itv world cup '90 theme)	rod argent and peter van hooke	81	5	1990-06-22
ain't love a bitch	rod stewart	11	8	1979-02-02
angel / what made milwaukee famous (has made a loser out of me)	rod stewart	4	11	1972-11-17
another heartache	rod stewart	54	2	1986-09-19
ason to believe	rod stewart	51	3	1993-08-20
baby jane	rod stewart	1	14	1983-06-03
blondes (have mo fun)	rod stewart	63	3	1979-05-04
broken arrow	rod stewart	54	3	1991-09-06
da 'ya' think i'm sexy?	rod stewart	1	13	1978-11-17
don't come around he	rod stewart	79	1	2001-05-25
downtown train	rod stewart	10	12	1990-01-12
every beat of my heart	rod stewart	2	9	1986-07-11
faith of the heart	rod stewart	60	2	1999-04-16
fawell / bring it on home to me / you send me	rod stewart	7	7	1974-10-04
fover young	rod stewart	55	9	1988-08-05
get back	rod stewart	11	10	1976-01-02
have i told you lately	rod stewart	5	9	1993-06-25
have yourself a merry little christmas	rod stewart	51	2	2012-12-21
hot legs / i was only joking	rod stewart	5	8	1978-01-27
how long	rod stewart	41	4	1982-02-26
i can't deny it	rod stewart	26	3	2001-03-23
i don't want to talk about it / first cut is the deepest	rod stewart	1	13	1977-04-22
if loving you is wrong (i don't want to be right)	rod stewart	23	9	1980-05-30
if we fall in love tonight	rod stewart	58	2	1996-12-13
in my life	rod stewart	80	3	1986-12-05
infatuation	rod stewart	27	9	1984-05-25
it's over	rod stewart	91	1	2013-05-24
lady luck	rod stewart	56	2	1995-08-18
lost in you	rod stewart	21	6	1988-05-27
love touch	rod stewart	27	8	1986-05-23
maggie may	rod stewart	31	6	1976-12-03
maggie may / ason to believe	rod stewart	1	22	1971-01-01
motown song	rod stewart	10	8	1991-06-14
my girl	rod stewart	32	7	1980-12-19
my heart can't tell you no	rod stewart	49	6	1989-04-21
oh no not my baby	rod stewart	6	9	1973-09-07
ooh la la	rod stewart	16	5	1998-05-29
passion	rod stewart	17	10	1980-11-07
people get ady	rod stewart	45	5	1993-01-01
rhythm of my heart	rod stewart	3	11	1991-03-15
rocks	rod stewart	55	2	1998-09-04
ruby tuesday	rod stewart	11	6	1993-02-19
sailing	rod stewart	1	11	1975-08-15
sailing	rod stewart	3	30	1976-09-03
sailing	rod stewart	41	3	1987-03-27
shotgun wedding	rod stewart	21	4	1993-04-16
some guys have all the luck	rod stewart	15	10	1984-07-27
sweet surnder	rod stewart	23	9	1983-12-09
the killing of georgie	rod stewart	2	10	1976-08-20
this old heart of mine	rod stewart	4	9	1975-11-14
tom traubert's blues (waltzing matilda)	rod stewart	6	9	1992-01-03
tonight i'm yours (don't hurt me)	rod stewart	8	13	1981-01-02
tonight's the night	rod stewart	5	9	1976-06-04
trouble	rod stewart	95	1	1984-11-30
what am i gonna do	rod stewart	3	8	1983-08-26
you wear it well	rod stewart	1	12	1972-08-11
you' in my heart	rod stewart	3	10	1977-10-14
you' the star	rod stewart	19	6	1995-05-19
young turks	rod stewart	11	9	1981-01-02
your song / broken arrow	rod stewart	41	4	1992-04-17
you can make me dance sing or anything (even take the dog for a walk, mend a fuse, fold away the ironing board, or any other domestic shortcomings)	rod stewart & the faces	12	9	1974-12-06
ole ola (mulher brasileira)	rod stewart and the scottish world cup squad	4	6	1978-05-26
it takes two	rod stewart and tina turner	5	8	1990-11-23
this old heart of mine ft ronald isley	rod stewart featuring ronald isley	51	4	1989-11-10
purple heather	rod stewart/scot euro 96 squad	16	6	1996-06-14
rags2riches	rod wave ft atr son son	87	2	2020-07-24
ason for living	roddy frame	45	2	1998-09-18
die young	roddy ricch	84	4	2019-03-22
late at night	roddy ricch	40	9	2021-06-11
the box	roddy ricch	2	29	2019-12-20
high fashion	roddy ricch ft mustard	45	16	2020-01-17
how it is	roddy ricch/chip/yxng bane	18	9	2019-03-08
natural world	rodeo jones	75	1	1993-01-29
shades of summer	rodeo jones	59	1	1993-04-02
you sexy sugar plum (but i like it)	rodger collins	22	6	1976-04-02
the groove	rodney franklin	7	9	1980-04-18
trouble	rodney p	83	2	2004-10-15
the nice up	rodney p ft kymani marley	92	1	2005-03-25
do anything you wanna do	rods	9	10	1977-08-12
rofo's theme	rofo	44	3	1992-07-31
i want to be your man	roger	61	7	1987-10-16
looking for mr right	roger	89	1	1994-07-29
take it from me	roger christian	63	4	1989-09-22
worlds apart	roger christian	97	1	1989-12-01
after the fi	roger daltrey	50	8	1985-09-27
fe me	roger daltrey	39	6	1980-08-01
giving it all away	roger daltrey	5	11	1973-04-13
hearts on fi	roger daltrey	88	2	1987-07-10
the pride you hide	roger daltrey	92	2	1986-06-13
under a raging moon	roger daltrey	43	5	1986-03-07
walking in my sleep	roger daltrey	56	4	1984-02-24
without your love	roger daltrey	55	4	1980-10-10
written on the wind	roger daltrey	46	2	1977-05-13
i'm fe	roger daltrey, london symphony orchestra and chamber choir	13	10	1973-08-03
in the beginning	roger goode ft tasha baxter	33	2	2002-04-12
engine engine no. 9	roger miller	33	5	1965-06-04
england swings	roger miller	13	8	1965-12-17
kansas city star	roger miller	48	1	1965-10-22
king of the road	roger miller	1	15	1965-03-19
little gen apples	roger miller	19	11	1968-03-29
another chance	roger sanchez	1	15	2001-07-13
i never knew	roger sanchez	24	2	2000-01-28
you can't change me	roger sanchez	25	4	2001-12-14
i want your love	roger sanchez pts twilight	31	2	1999-02-19
evolution / get on down	roger sanchez/jerome ismae	90	1	2004-07-02
futu management	roger taylor	49	4	1981-04-17
happiness?	roger taylor	32	2	1994-11-25
man on fi	roger taylor	66	3	1984-06-15
nazis 1994	roger taylor	22	3	1994-05-13
pssu on	roger taylor	45	2	1998-10-09
strange frontier	roger taylor	98	1	1984-08-17
surnder	roger taylor	38	2	1999-04-09
foign sand	roger taylor & yoshiki	26	2	1994-09-30
